Gender,Race,Age,City,State,Weapon,Relationship,Solved,KMeans_Cluster,GMM_Cluster,DBSCAN_Cluster
Male,Black,99,Wayne,Michigan,Blunt Object,Son,Yes,0,3,-1
Male,Black,50,Wayne,Michigan,Knife,Acquaintance,Yes,0,3,76
Male,White,8,Dade,Florida,,Son,Yes,1,2,-1
Female,Black,15,Cook,Illinois,Handgun,Friend,Yes,1,2,-1
Male,Black,30,Anson,North Carolina,Knife,Boyfriend,Yes,1,4,-1
Male,Native American/Alaska Native,32,Robeson,North Carolina,Rifle,Acquaintance,Yes,1,3,-1
Female,Black,1,Sumter,South Carolina,Firearm,,No,1,0,-1
Male,White,62,New York,New York,Blunt Object,,No,0,2,-1
Male,White,39,Dallas,Texas,Handgun,,Yes,1,2,52
Male,White,33,Macomb,Michigan,Shotgun,,No,1,1,-1
Male,White,38,Hardin,Texas,Blunt Object,Acquaintance,Yes,1,4,-1
Male,Black,16,Baltimore city,Maryland,Handgun,,Yes,1,2,6
Male,White,60,Los Angeles,California,,Stranger,Yes,0,2,2
Male,White,23,Los Angeles,California,Handgun,,Yes,1,2,16
Female,White,47,Montgomery,North Carolina,Knife,,No,0,2,-1
Female,White,28,Hudson,New Jersey,Blunt Object,Acquaintance,Yes,1,4,-1
Male,White,18,Los Angeles,California,Handgun,,No,1,2,16
Male,Black,28,Wayne,Michigan,Shotgun,,Yes,1,3,-1
Male,Black,28,Washington,Georgia,Shotgun,Acquaintance,Yes,1,3,-1
Male,Black,24,Wayne,Michigan,Rifle,,Yes,1,3,-1
Male,Black,18,Dade,Florida,Handgun,,Yes,1,2,21
Male,White,51,Los Angeles,California,Handgun,,No,0,2,16
Male,Asian/Pacific Islander,99,Santa Clara,California,,,No,0,2,-1
Male,White,40,New York,New York,Handgun,,No,1,2,1
Female,White,20,Bernalillo,New Mexico,Knife,Acquaintance,Yes,1,2,-1
Male,White,37,St. Louis city,Missouri,Handgun,Stranger,Yes,1,2,-1
Male,White,29,Jasper,Texas,Shotgun,Acquaintance,Yes,1,2,-1
Male,White,19,Bertie,North Carolina,Shotgun,Friend,Yes,1,1,-1
Male,White,26,Citrus,Florida,Handgun,,Yes,1,1,-1
Male,White,13,Porter,Indiana,Handgun,Acquaintance,Yes,1,1,-1
Male,Black,22,Prince George's,Maryland,Handgun,,No,1,3,57
Male,Asian/Pacific Islander,49,Los Angeles,California,Handgun,,No,0,3,-1
Male,White,25,Tarrant,Texas,Shotgun,Acquaintance,Yes,1,2,-1
Male,White,41,Los Angeles,California,Handgun,,No,1,2,16
Male,Black,24,Wayne,Michigan,Handgun,,Yes,1,3,17
Female,Black,36,Cook,Illinois,,Stranger,Yes,1,2,-1
Male,White,40,Alexander,Illinois,Rifle,Family,Yes,0,4,-1
Male,,34,Greer,Oklahoma,Knife,,No,1,1,-1
Male,White,29,Wayne,Michigan,Firearm,,Yes,1,2,-1
Female,White,30,Essex,New Jersey,Blunt Object,,No,1,2,-1
Male,Black,25,New York,New York,Handgun,Stranger,No,1,2,3
Female,Black,44,New York,New York,Handgun,,Yes,1,2,-1
Male,Black,25,Wayne,Michigan,Firearm,,No,1,3,55
Male,Black,19,Baltimore,Maryland,Handgun,,Yes,1,2,-1
Male,White,17,Clark,Nevada,Handgun,,No,1,2,78
Male,White,24,Jefferson,Kentucky,Knife,Acquaintance,Yes,1,2,-1
Female,White,37,Escambia,Florida,Firearm,Wife,Yes,0,4,-1
Male,Black,44,New York,New York,Handgun,Stranger,No,1,2,3
Male,White,42,Oklahoma,Oklahoma,Handgun,Acquaintance,Yes,0,2,74
Female,Black,29,New York,New York,Blunt Object,Common-Law Wife,Yes,1,2,-1
Male,Black,26,Alameda,California,Handgun,,No,1,2,4
Male,Black,91,Suffolk,Massachusetts,Knife,Acquaintance,Yes,0,2,-1
Male,Black,57,New York,New York,Blunt Object,,Yes,0,2,-1
Male,Black,42,Dallas,Texas,Handgun,Stranger,Yes,1,2,-1
Female,White,49,Deschutes,Oregon,,Wife,Yes,0,2,-1
Female,Asian/Pacific Islander,16,Harris,Texas,Handgun,Stranger,Yes,1,2,-1
Male,Black,21,Baltimore,Maryland,Handgun,,Yes,1,2,-1
Male,White,65,Lucas,Ohio,Blunt Object,Acquaintance,Yes,0,2,-1
Male,Black,27,Camden,New Jersey,Handgun,,No,1,3,-1
Female,White,20,Dade,Florida,Handgun,,Yes,1,2,-1
Female,White,12,Westmoreland,Pennsylvania,Knife,Acquaintance,Yes,1,0,-1
Male,White,47,Hillsborough,Florida,Knife,Husband,Yes,0,2,-1
Female,White,51,Roanoke,Virginia,Suffocation,Acquaintance,Yes,0,0,-1
Male,Black,21,Orleans,Louisiana,Rifle,,No,1,2,-1
Male,White,53,New York,New York,Handgun,,No,0,2,1
Female,White,42,Allen,Ohio,,Stranger,Yes,0,2,-1
Male,Black,34,Durham,North Carolina,Knife,Friend,Yes,1,3,-1
Male,White,68,Hudson,New Jersey,Handgun,Stranger,Yes,0,4,-1
Male,White,19,Kenosha,Wisconsin,Knife,Stranger,Yes,1,4,-1
Male,Black,25,Hinds,Mississippi,Knife,Stranger,Yes,1,3,-1
Male,White,55,Ware,Georgia,Handgun,,No,0,4,-1
Female,White,25,Jefferson,Kentucky,Handgun,,Yes,1,2,-1
Male,Black,36,New Haven,Connecticut,Knife,Acquaintance,Yes,1,2,-1
Male,White,22,DuPage,Illinois,Handgun,,No,1,4,-1
Male,Black,25,Sacramento,California,Handgun,Acquaintance,Yes,1,2,-1
Male,Black,38,Los Angeles,California,Knife,Stranger,Yes,1,3,-1
Male,White,27,King,Washington,Handgun,Acquaintance,Yes,1,2,-1
Male,White,50,Gonzales,Texas,Rifle,Acquaintance,Yes,0,4,-1
Female,Black,33,Dade,Florida,Handgun,Acquaintance,Yes,1,2,-1
Male,Black,28,Orleans,Louisiana,Handgun,,No,1,2,22
Male,White,43,Pinellas,Florida,Blunt Object,,No,0,2,-1
Male,Asian/Pacific Islander,68,Mecklenburg,North Carolina,Handgun,,No,0,3,-1
Male,Black,37,Fulton,Georgia,Handgun,Stranger,Yes,1,3,75
Male,White,49,Cuyahoga,Ohio,Shotgun,Acquaintance,Yes,0,2,-1
Male,White,21,Los Angeles,California,Knife,Stranger,Yes,1,2,-1
Male,Black,20,Oneida,New York,Handgun,,No,1,2,-1
Male,White,29,Los Angeles,California,Handgun,,No,1,2,16
Female,White,48,Elkhart,Indiana,Handgun,,Yes,0,4,-1
Male,Black,48,New York,New York,Blunt Object,,No,0,2,-1
Male,Black,27,Hillsborough,Florida,Firearm,,No,1,2,-1
Male,Black,20,Norfolk,Virginia,,,No,1,3,-1
Male,White,19,Los Angeles,California,Handgun,,Yes,1,2,16
Male,White,24,Platte,Missouri,Shotgun,,No,1,2,-1
Female,White,16,Monmouth,New Jersey,Strangulation,,No,1,0,-1
Male,White,24,Cook,Illinois,,Stranger,Yes,1,2,-1
Female,White,8,Berks,Pennsylvania,Blunt Object,Acquaintance,Yes,1,0,-1
Male,Black,30,Tangipahoa,Louisiana,Handgun,,Yes,1,3,-1
Male,White,65,Calhoun,Alabama,Shotgun,,Yes,0,2,-1
Female,White,35,Trumbull,Ohio,Blunt Object,Wife,Yes,0,2,-1
Female,White,82,Essex,Massachusetts,Blunt Object,Acquaintance,Yes,0,2,-1
Male,Black,21,Wayne,Michigan,Handgun,,No,1,3,17
Female,Black,30,Henrico,Virginia,Knife,Girlfriend,Yes,1,2,-1
Male,White,19,Maricopa,Arizona,Blunt Object,,No,1,2,-1
Male,Black,24,Guilford,North Carolina,Handgun,,Yes,1,2,-1
Male,White,32,Harris,Texas,Handgun,Friend,Yes,1,2,-1
Male,Black,26,Orangeburg,South Carolina,Knife,Acquaintance,Yes,1,3,-1
Male,White,56,Schuylkill,Pennsylvania,Rifle,Stranger,Yes,0,1,-1
Female,White,28,Los Angeles,California,Handgun,Girlfriend,Yes,1,2,-1
Male,Black,26,District of Columbia,District of Columbia,Handgun,,No,1,2,14
Female,Black,30,Greenville,South Carolina,Handgun,Wife,Yes,1,4,-1
Male,White,17,Denver,Colorado,Handgun,Acquaintance,Yes,1,2,-1
Male,White,35,Allegheny,Pennsylvania,Blunt Object,Acquaintance,Yes,1,2,-1
Male,White,29,Montgomery,Ohio,Handgun,,Yes,1,2,-1
Female,White,25,Los Angeles,California,Handgun,,Yes,1,2,39
Male,Black,19,District of Columbia,District of Columbia,Firearm,,Yes,1,2,42
Male,White,35,Neshoba,Mississippi,Handgun,Acquaintance,Yes,1,1,-1
Male,White,32,Riverside,California,Knife,,Yes,1,2,-1
Male,White,39,Orange,California,Handgun,Stranger,Yes,1,2,-1
Male,White,26,Spokane,Washington,Firearm,Acquaintance,Yes,1,2,-1
Male,White,29,Philadelphia,Pennsylvania,Rifle,,No,1,2,-1
Male,White,23,Montgomery,Maryland,Handgun,Stranger,Yes,1,2,-1
Female,Black,32,Harris,Texas,Strangulation,,No,1,2,-1
Male,White,21,Los Angeles,California,Handgun,Stranger,Yes,1,2,2
Female,Black,26,Milwaukee,Wisconsin,Handgun,Wife,Yes,1,2,-1
Male,White,25,Orange,Texas,Handgun,Stranger,Yes,1,2,-1
Male,White,30,Harris,Texas,Handgun,Acquaintance,Yes,1,2,62
Male,White,29,Los Angeles,California,Handgun,Stranger,Yes,1,2,2
Male,Black,21,Philadelphia,Pennsylvania,Handgun,Acquaintance,Yes,1,3,33
Male,Black,53,Westchester,New York,Firearm,Stranger,Yes,0,2,-1
Male,White,18,Mississippi,Arkansas,Handgun,Acquaintance,Yes,1,2,-1
Male,Black,25,Wayne,Michigan,Knife,Acquaintance,Yes,1,3,76
Male,White,29,Oklahoma,Oklahoma,Shotgun,Acquaintance,Yes,1,2,-1
Male,Black,18,Wayne,Michigan,Handgun,,Yes,1,3,17
Male,,25,Los Angeles,California,Knife,Acquaintance,Yes,1,2,35
Female,White,59,Greenville,South Carolina,Handgun,Mother,Yes,0,4,-1
Male,White,18,Solano,California,Blunt Object,,No,1,4,-1
Female,Black,44,Pitt,North Carolina,Rifle,Stranger,Yes,0,4,-1
Male,White,22,Jefferson,Colorado,Handgun,Friend,Yes,1,1,-1
Male,Black,20,Cook,Illinois,Rifle,,Yes,1,3,-1
Female,Black,35,Prince George's,Maryland,Strangulation,,No,1,2,-1
Male,White,99,Genesee,Michigan,Knife,Acquaintance,Yes,0,2,-1
Male,Black,21,Essex,New Jersey,Knife,Boyfriend,Yes,1,3,-1
Male,White,28,Crittenden,Kentucky,Shotgun,,Yes,1,2,-1
Male,White,0,Orange,California,Handgun,Son,Yes,1,2,-1
Female,White,25,Genesee,Michigan,Blunt Object,Wife,Yes,1,2,-1
Female,Black,24,New York,New York,Handgun,,No,1,2,-1
Male,White,37,Cumberland,Maine,Blunt Object,Stranger,Yes,1,4,-1
Male,Black,31,St. Louis city,Missouri,Handgun,,Yes,1,2,47
Male,White,28,Harris,Texas,Handgun,Stranger,Yes,1,2,50
Male,Black,30,Hartford,Connecticut,Handgun,,No,1,3,-1
Female,White,38,Washington,Vermont,Knife,,No,0,0,-1
Male,White,24,Stanislaus,California,Handgun,Stranger,Yes,1,2,-1
Female,Black,35,Hillsborough,Florida,Handgun,,Yes,1,2,-1
Male,White,53,Piscataquis,Maine,Firearm,Acquaintance,Yes,0,4,-1
Male,Black,30,Brazoria,Texas,Knife,Acquaintance,Yes,1,3,-1
Male,White,39,San Jacinto,Texas,Knife,Son,Yes,0,2,-1
Male,Black,27,Washoe,Nevada,Handgun,,No,1,4,-1
Female,Black,5,Atlantic,New Jersey,Blunt Object,Daughter,Yes,1,2,-1
Male,White,19,El Paso,Texas,Handgun,,No,1,4,-1
Male,White,40,Tarrant,Texas,Handgun,,Yes,1,2,77
Male,Black,47,Marion,Indiana,Handgun,,No,1,2,13
Male,Black,42,Lunenburg,Virginia,Blunt Object,Acquaintance,Yes,1,3,-1
Male,Black,21,Westmoreland,Pennsylvania,Handgun,Acquaintance,Yes,1,3,-1
Female,White,26,St. Joseph,Michigan,Handgun,Acquaintance,Yes,1,0,-1
Male,Black,37,Hamilton,Florida,Handgun,,Yes,1,2,-1
Male,Black,33,St. Louis city,Missouri,Handgun,,Yes,1,2,47
Male,Black,18,Lake,Indiana,Firearm,,Yes,1,3,-1
Male,White,14,Bernalillo,New Mexico,Handgun,Acquaintance,No,1,2,-1
Male,Black,36,Sedgwick,Kansas,Knife,Acquaintance,Yes,1,3,-1
Male,White,29,Cook,Illinois,Firearm,Acquaintance,Yes,1,2,-1
Male,White,33,New York,New York,Handgun,Friend,Yes,1,2,-1
Female,White,44,Monterey,California,Knife,Wife,Yes,0,4,-1
Female,Black,33,Fulton,Georgia,Handgun,Wife,Yes,1,2,-1
Female,White,59,Oneida,New York,,Wife,Yes,0,2,-1
Male,Black,51,Allen,Ohio,Blunt Object,Acquaintance,Yes,0,2,-1
Male,Black,23,Cook,Illinois,Shotgun,Friend,Yes,1,3,-1
Male,Black,99,Muskingum,Ohio,Blunt Object,Acquaintance,Yes,0,2,-1
Male,Black,18,Lake,Indiana,Handgun,,No,1,3,56
Male,Black,34,District of Columbia,District of Columbia,Knife,,Yes,1,2,-1
Male,Black,0,Dillon,South Carolina,Drugs,Son,Yes,1,2,-1
Female,White,42,New Castle,Delaware,Firearm,Wife,Yes,0,2,-1
Female,Black,20,Los Angeles,California,Handgun,Stranger,Yes,1,2,-1
Male,Black,19,St. Francis,Arkansas,Handgun,Acquaintance,Yes,1,3,-1
Male,Black,32,Galveston,Texas,Firearm,Acquaintance,Yes,1,2,-1
Male,Black,28,Cameron,Texas,Shotgun,Stranger,Yes,1,4,-1
Male,Black,35,Orleans,Louisiana,Handgun,,No,1,2,22
Male,Black,0,Norfolk,Virginia,Blunt Object,Acquaintance,Yes,1,3,-1
Male,Black,38,Davidson,Tennessee,Handgun,Acquaintance,Yes,1,3,66
Male,Black,24,Suffolk,New York,Handgun,,No,1,3,-1
Male,White,18,Boulder,Colorado,Knife,Acquaintance,Yes,1,4,-1
Male,Black,18,Clark,Nevada,Firearm,,No,1,2,-1
Male,Asian/Pacific Islander,24,Los Angeles,California,Handgun,,Yes,1,3,-1
Male,Black,26,Dade,Florida,Firearm,,Yes,1,2,81
Male,White,42,Fulton,Georgia,Handgun,,No,0,2,-1
Female,White,43,Genesee,Michigan,,,No,0,2,-1
Female,Black,39,East Baton Rouge,Louisiana,Strangulation,,No,1,0,-1
Male,White,31,Nacogdoches,Texas,Blunt Object,Friend,Yes,1,1,-1
Male,White,25,New York,New York,Knife,,No,1,2,5
Female,White,36,Putnam,Florida,Handgun,,Yes,1,2,-1
Male,Black,66,Essex,New Jersey,Knife,Girlfriend,Yes,0,2,-1
Male,White,58,Cook,Illinois,Suffocation,,Yes,0,2,-1
Male,White,45,Lehigh,Pennsylvania,Handgun,Stranger,Yes,0,2,-1
Male,Black,23,Hillsborough,Florida,Firearm,,Yes,1,2,-1
Female,White,46,Chatham,Georgia,Strangulation,Wife,Yes,0,4,-1
Male,Black,29,Wayne,Michigan,Firearm,,No,1,3,55
Male,White,54,Spokane,Washington,Blunt Object,Acquaintance,Yes,0,2,-1
Male,Black,20,District of Columbia,District of Columbia,Handgun,,No,1,2,14
Male,Black,15,Cook,Illinois,Blunt Object,,Yes,1,3,-1
Male,Black,29,Baltimore city,Maryland,Knife,Acquaintance,Yes,1,2,31
Male,Black,20,San Bernardino,California,Handgun,Acquaintance,Yes,1,2,67
Female,Black,50,Pulaski,Arkansas,,,Yes,0,2,-1
Male,Black,24,Harris,Texas,Handgun,Stranger,Yes,1,2,20
Male,Black,16,La Porte,Indiana,Handgun,Acquaintance,Yes,1,3,-1
Male,White,19,Orange,California,Handgun,Acquaintance,Yes,1,2,0
Male,White,25,Licking,Ohio,Knife,,Yes,1,1,-1
Female,Black,40,Alameda,California,Handgun,,Yes,1,2,-1
Male,Black,18,Delaware,Pennsylvania,Handgun,Stranger,Yes,1,3,-1
Male,White,19,Riverside,California,Handgun,,No,1,2,10
Male,Native American/Alaska Native,22,Juneau,Alaska,Rifle,Brother,Yes,1,4,-1
Female,Black,49,Franklin,North Carolina,Handgun,Wife,Yes,0,2,-1
Male,Black,1,Wayne,Michigan,Firearm,,No,1,3,55
Male,Black,37,Kalamazoo,Michigan,Handgun,Stranger,Yes,1,2,-1
Female,White,42,Broward,Florida,,,No,0,2,-1
Male,Black,21,Clarke,Georgia,Handgun,,Yes,1,2,-1
Male,Asian/Pacific Islander,46,Cuyahoga,Ohio,Handgun,Family,Yes,0,2,-1
Male,Black,16,Berrien,Michigan,Handgun,Acquaintance,Yes,1,3,-1
Female,White,44,Caldwell,North Carolina,Shotgun,Acquaintance,Yes,0,4,-1
Male,White,26,Los Angeles,California,Knife,Friend,Yes,1,2,-1
Female,Black,26,Henderson,Texas,Shotgun,Wife,Yes,1,0,-1
Male,Black,26,Cook,Illinois,Handgun,,No,1,3,28
Male,Black,25,Essex,New Jersey,Handgun,Boyfriend,Yes,1,3,-1
Male,Black,99,New York,New York,Handgun,,No,0,2,-1
Male,White,38,Zapata,Texas,Handgun,Husband,Yes,1,1,-1
Female,Black,36,DuPage,Illinois,Handgun,Wife,Yes,1,4,-1
Male,White,32,Los Angeles,California,Handgun,,No,1,2,16
Male,Black,34,Pulaski,Arkansas,Shotgun,Family,Yes,1,2,-1
Male,White,27,San Mateo,California,Blunt Object,Acquaintance,Yes,1,2,-1
Male,White,39,Steuben,Indiana,Shotgun,Husband,Yes,0,4,-1
Male,Black,58,Clark,Nevada,Handgun,Family,Yes,0,2,-1
Male,Black,17,Philadelphia,Pennsylvania,Handgun,Acquaintance,Yes,1,3,33
Male,White,24,Fulton,Georgia,Handgun,Stranger,Yes,1,2,-1
Male,White,25,Travis,Texas,Handgun,,No,1,2,-1
Male,White,33,Dallas,Texas,Blunt Object,Stranger,Yes,1,2,-1
Male,Black,23,Peoria,Illinois,Drugs,,No,1,3,-1
Male,Black,46,Hamilton,Ohio,Blunt Object,,No,0,3,-1
Male,Black,25,Lancaster,South Carolina,Firearm,,No,1,3,-1
Male,White,22,Maricopa,Arizona,Rifle,Stranger,Yes,1,2,-1
Female,White,63,Riverside,California,Handgun,Wife,Yes,0,2,-1
Male,White,14,Grant,Washington,Rifle,Acquaintance,Yes,1,1,-1
Male,White,26,Delaware,New York,Shotgun,Acquaintance,Yes,1,4,-1
Male,Black,23,Baltimore city,Maryland,Handgun,Acquaintance,Yes,1,2,6
Male,Black,25,New York,New York,Handgun,,No,1,2,7
Female,White,59,Anoka,Minnesota,Knife,Wife,Yes,0,2,-1
Male,Black,27,Caddo,Louisiana,Handgun,,No,1,2,-1
Male,White,44,Washoe,Nevada,Knife,Acquaintance,Yes,0,4,-1
Male,White,25,Los Angeles,California,Knife,Stranger,Yes,1,2,-1
Female,White,27,Baltimore city,Maryland,Handgun,Acquaintance,Yes,1,2,-1
Female,White,55,Kern,California,,Stranger,No,0,2,-1
Male,White,29,San Bernardino,California,Handgun,Friend,Yes,1,2,-1
Female,White,59,Harris,Texas,Shotgun,Wife,Yes,0,2,-1
Male,White,58,York,Pennsylvania,Knife,Acquaintance,Yes,0,4,-1
Male,Black,24,Claiborne,Louisiana,Knife,Acquaintance,Yes,1,4,-1
Male,White,50,Washington,Oklahoma,Rifle,Stranger,Yes,0,4,-1
Female,White,23,Hamilton,Ohio,Blunt Object,,No,1,2,-1
Male,Black,28,Appling,Georgia,Rifle,Acquaintance,Yes,1,3,-1
Male,White,21,Benton,Arkansas,Shotgun,Acquaintance,Yes,1,2,-1
Male,White,24,Contra Costa,California,Rifle,Husband,Yes,1,2,-1
Male,White,31,Broward,Florida,Knife,,Yes,1,2,-1
Male,Black,19,Pitt,North Carolina,Knife,Acquaintance,Yes,1,3,-1
Male,Black,36,Will,Illinois,Handgun,Stranger,Yes,1,4,-1
Male,White,19,Denver,Colorado,Handgun,Acquaintance,Yes,1,2,-1
Male,White,83,Fresno,California,Knife,,No,0,2,-1
Female,Black,31,Harris,Texas,Knife,Girlfriend,Yes,1,2,-1
Male,Black,19,Los Angeles,California,Handgun,Stranger,Yes,1,3,45
Male,Black,27,Portsmouth,Virginia,Handgun,,No,1,3,-1
Female,White,2,Clark,Nevada,Blunt Object,Acquaintance,Yes,1,2,-1
Male,White,51,Harris,Texas,Fire,Husband,Yes,0,2,-1
Female,White,31,Harris,Texas,Knife,Girlfriend,Yes,1,2,-1
Male,Asian/Pacific Islander,39,Pierce,Washington,Handgun,,Yes,1,3,-1
Female,White,19,Montgomery,Texas,Handgun,Stranger,Yes,1,2,-1
Male,Black,40,Fairfield,Connecticut,Handgun,,No,1,2,-1
Male,Black,67,Tarrant,Texas,Handgun,Stranger,Yes,0,2,-1
Male,White,23,New York,New York,Handgun,,No,1,2,1
Male,Black,16,New York,New York,Knife,,Yes,1,2,18
Male,Black,22,Milwaukee,Wisconsin,Handgun,,Yes,1,2,30
Male,White,24,Escambia,Florida,Blunt Object,,Yes,1,4,-1
Male,White,47,Galveston,Texas,Handgun,,No,0,2,-1
Male,Black,34,Multnomah,Oregon,Firearm,Acquaintance,Yes,1,2,-1
Male,Black,28,Dallas,Texas,Handgun,Stranger,Yes,1,2,-1
Female,White,5,Riverside,California,Shotgun,Family,Yes,1,2,-1
Male,Black,23,Alameda,California,Handgun,,Yes,1,2,4
Male,Black,18,Shelby,Tennessee,Knife,Acquaintance,Yes,1,2,-1
Male,Black,25,Clark,Washington,Handgun,Acquaintance,Yes,1,2,-1
Male,White,25,Alexandria,Virginia,Knife,Boyfriend,Yes,1,4,-1
Male,White,25,Los Angeles,California,Handgun,Stranger,Yes,1,2,2
Female,Black,38,Cook,Illinois,Knife,Girlfriend,Yes,1,2,-1
Male,White,79,Sacramento,California,Drugs,Acquaintance,Yes,0,2,-1
Male,Black,33,Wayne,Michigan,Handgun,Acquaintance,Yes,1,3,17
Male,Black,27,St. Louis city,Missouri,Handgun,Stranger,Yes,1,2,-1
Female,Black,30,Fort Bend,Texas,Firearm,Mother,Yes,1,2,-1
Male,White,46,St. Johns,Florida,Rifle,,Yes,0,4,-1
Female,White,3,Brevard,Florida,Blunt Object,,Yes,1,2,-1
Male,Black,2,Muscogee,Georgia,Knife,Son,Yes,1,3,-1
Male,White,28,Clark,Nevada,Firearm,,No,1,2,-1
Male,White,37,Humboldt,California,Handgun,Stranger,Yes,1,1,-1
Male,Black,19,Mecklenburg,North Carolina,Handgun,Acquaintance,Yes,1,3,-1
Male,White,19,Los Angeles,California,Handgun,Stranger,Yes,1,2,2
Female,White,43,Roane,Tennessee,Fire,,No,0,4,-1
Female,Black,31,New York,New York,Knife,,No,1,2,-1
Male,White,41,Madison,Alabama,Handgun,,No,1,2,-1
Male,White,29,Hinds,Mississippi,Fire,Acquaintance,Yes,1,2,-1
Male,White,31,Montgomery,Tennessee,Handgun,Acquaintance,Yes,1,2,-1
Male,Black,34,Scott,Iowa,Knife,Boyfriend,Yes,1,3,-1
Male,Black,36,Wayne,Michigan,Firearm,,No,1,3,55
Female,White,32,St. Croix,Wisconsin,Handgun,Ex-Wife,Yes,1,0,-1
Male,Black,19,Cole,Missouri,Handgun,Brother,Yes,1,2,-1
Male,White,28,Mercer,New Jersey,Shotgun,Brother,Yes,1,1,-1
Female,Black,17,Wayne,Michigan,,Acquaintance,Yes,1,2,68
Female,Black,37,King,Washington,Blunt Object,Wife,Yes,1,2,-1
Male,Black,38,Vanderburgh,Indiana,Handgun,Acquaintance,Yes,1,4,-1
Male,,31,De Kalb,Georgia,Handgun,Acquaintance,Yes,1,2,-1
Male,White,18,San Joaquin,California,Handgun,Stranger,No,1,2,-1
Male,White,40,San Joaquin,California,Shotgun,,Yes,1,2,-1
Male,White,50,Suffolk,Massachusetts,Knife,Boyfriend,Yes,0,4,-1
Male,White,99,Benton,Arkansas,Shotgun,,No,0,2,-1
Male,Native American/Alaska Native,50,Bernalillo,New Mexico,Blunt Object,Acquaintance,Yes,0,1,-1
Male,Black,15,District of Columbia,District of Columbia,Handgun,Stranger,Yes,1,2,-1
Male,Black,28,Prince George's,Maryland,Blunt Object,,Yes,1,3,-1
Male,White,42,Wayne,North Carolina,Handgun,,No,0,2,-1
Female,Black,34,Pierce,Washington,Blunt Object,Girlfriend,Yes,1,0,-1
Male,Black,34,Philadelphia,Pennsylvania,Blunt Object,Boyfriend/Girlfriend,Yes,1,3,-1
Male,White,67,Jefferson,Arkansas,Handgun,Stranger,Yes,0,2,-1
Male,White,20,Fulton,Ohio,Drugs,Friend,Yes,1,2,-1
Male,White,20,Maricopa,Arizona,Handgun,,No,1,2,84
Male,Black,61,Cook,Illinois,Knife,Father,Yes,0,2,-1
Male,Black,21,Baltimore city,Maryland,Handgun,Boyfriend,Yes,1,3,-1
Female,White,52,Conway,Arkansas,Knife,Neighbor,Yes,0,4,-1
Male,Black,31,Wayne,Michigan,Handgun,Acquaintance,Yes,1,3,17
Male,White,23,Monterey,California,Knife,Family,Yes,1,1,-1
Male,Black,32,Maricopa,Arizona,Handgun,,No,1,2,-1
Male,White,24,Cook,Illinois,Handgun,,No,1,2,41
Male,Asian/Pacific Islander,29,New York,New York,Handgun,,No,1,2,-1
Male,White,51,Richland,South Carolina,Handgun,Son,Yes,0,2,-1
Male,Black,23,Lake,Indiana,Handgun,Stranger,Yes,1,3,-1
Male,White,46,McClain,Oklahoma,,Stranger,Yes,0,4,-1
Male,Black,22,Orleans,Louisiana,Handgun,,Yes,1,2,22
Male,White,36,Clark,Nevada,Knife,Acquaintance,Yes,1,2,-1
Male,White,26,Los Angeles,California,Knife,,No,1,2,35
Female,White,28,Potter,Texas,Blunt Object,,Yes,1,4,-1
Male,White,48,New York,New York,Handgun,Acquaintance,Yes,0,2,1
Male,White,25,New York,New York,Handgun,,No,1,2,1
Male,Black,19,Los Angeles,California,Shotgun,Stranger,Yes,1,3,-1
Male,White,21,Boone,Missouri,Knife,Acquaintance,Yes,1,4,-1
Female,White,33,St. Joseph,Indiana,Handgun,Wife,Yes,1,4,-1
Female,White,41,Nueces,Texas,Blunt Object,Acquaintance,Yes,0,2,-1
Male,Black,20,Los Angeles,California,Handgun,Stranger,Yes,1,3,45
Male,Black,18,Tyrrell,North Carolina,Knife,,Yes,1,3,-1
Male,Black,20,Newport News,Virginia,Firearm,Acquaintance,Yes,1,3,-1
Male,White,28,Kanawha,West Virginia,Handgun,Stranger,Yes,1,1,-1
Female,White,30,Blaine,Oklahoma,Knife,,No,1,0,-1
Male,Black,45,Cook,Illinois,Handgun,Neighbor,Yes,1,2,-1
Male,White,33,Nueces,Texas,Knife,Acquaintance,Yes,1,2,-1
Female,White,25,Jefferson,Louisiana,Handgun,Girlfriend,Yes,1,2,-1
Male,White,51,Cherokee,Georgia,,Stepfather,Yes,0,2,-1
Male,Black,24,Jefferson,Alabama,Handgun,Acquaintance,Yes,1,2,53
Male,Black,18,Essex,New Jersey,Handgun,Stranger,No,1,3,-1
Male,Black,26,Mercer,New Jersey,Handgun,,No,1,3,-1
Male,Black,32,Philadelphia,Pennsylvania,Handgun,,No,1,3,33
Male,White,72,Mahoning,Ohio,Knife,Stranger,Yes,0,2,-1
Male,White,23,Los Angeles,California,Handgun,,No,1,2,16
Male,Black,34,Coahoma,Mississippi,Knife,Husband,Yes,1,3,-1
Male,Black,27,St. Louis city,Missouri,Firearm,Stranger,Yes,1,2,-1
Male,Black,32,Harris,Texas,Handgun,Acquaintance,Yes,1,2,63
Male,White,24,Marion,Indiana,Handgun,Stranger,Yes,1,2,-1
Female,Black,6,Clark,Nevada,Knife,Daughter,Yes,1,2,-1
Female,Black,37,Wayne,Michigan,Handgun,,No,1,2,68
Male,White,18,Los Angeles,California,Handgun,Stranger,No,1,2,2
Male,Black,18,Cuyahoga,Ohio,Handgun,,No,1,2,25
Male,Black,19,Wayne,Michigan,Handgun,,Yes,1,3,17
